ball,1,10.2,Kolkata Knight Riders,RA Tripathi,N Rana,RA Jadeja,1,0,,,,,,"",""
ball,1,10.3,Kolkata Knight Riders,N Rana,RA Tripathi,RA Jadeja,1,0,,,,,,"",""
ball,1,10.4,Kolkata Knight Riders,RA Tripathi,N Rana,RA Jadeja,1,0,,,,,,"",""
ball,1,10.5,Kolkata Knight Riders,N Rana,RA Tripathi,RA Jadeja,1,0,,,,,,"",""
ball,1,10.6,Kolkata Knight Riders,RA Tripathi,N Rana,RA Jadeja,1,0,,,,,,"",""
ball,1,11.1,Kolkata Knight Riders,RA Tripathi,N Rana,SN Thakur,1,0,,,,,,"",""
ball,1,11.2,Kolkata Knight Riders,N Rana,RA Tripathi,SN Thakur,2,0,,,,,,"",""
ball,1,11.3,Kolkata Knight Riders,N Rana,RA Tripathi,SN Thakur,1,0,,,,,,"",""
ball,1,11.4,Kolkata Knight Riders,RA Tripathi,N Rana,SN Thakur,1,0,,,,,,"",""
ball,1,11.5,Kolkata Knight Riders,N Rana,RA Tripathi,SN Thakur,0,0,,,,,,"",""
ball,1,11.6,Kolkata Knight Riders,N Rana,RA Tripathi,SN Thakur,0,0,,,,,,"",""
ball,1,12.1,Kolkata Knight Riders,RA Tripathi,N Rana,RA Jadeja,0,0,,,,,,"",""
ball,1,12.2,Kolkata Knight Riders,RA Tripathi,N Rana,RA Jadeja,0,0,,,,,,bowled,RA Tripathi
ball,1,12.3,Kolkata Knight Riders,AD Russell,N Rana,RA Jadeja,1,0,,,,,,"",""
ball,1,12.4,Kolkata Knight Riders,N Rana,AD Russell,RA Jadeja,1,0,,,,,,"",""
ball,1,12.5,Kolkata Knight Riders,AD Russell,N Rana,RA Jadeja,1,0,,,,,,"",""
ball,1,12.6,Kolkata Knight Riders,N Rana,AD Russell,RA Jadeja,1,0,,,,,,"",""
ball,1,13.1,Kolkata Knight Riders,N Rana,AD Russell,JR Hazlewood,0,1,,,,1,,"",""
ball,1,13.2,Kolkata Knight Riders,AD Russell,N Rana,JR Hazlewood,0,0,,,,,,"",""
ball,1,13.3,Kolkata Knight Riders,AD Russell,N Rana,JR Hazlewood,1,0,,,,,,"",""
ball,1,13.4,Kolkata Knight Riders,N Rana,AD Russell,JR Hazlewood,0,1,1,,,,,"",""
ball,1,13.5,Kolkata Knight Riders,N Rana,AD Russell,JR Hazlewood,6,0,,,,,,"",""
ball,1,13.6,Kolkata Knight Riders,N Rana,AD Russell,JR Hazlewood,1,0,,,,,,"",""
ball,1,13.7,Kolkata Knight Riders,AD Russell,N Rana,JR Hazlewood,1,0,,,,,,"",""
ball,1,14.1,Kolkata Knight Riders,AD Russell,N Rana,SM Curran,0,0,,,,,,"",""
ball,1,14.2,Kolkata Knight Riders,AD Russell,N Rana,SM Curran,4,0,,,,,,"",""
ball,1,14.3,Kolkata Knight Riders,AD Russell,N Rana,SM Curran,0,0,,,,,,"",""
ball,1,14.4,Kolkata Knight Riders,AD Russell,N Rana,SM Curran,4,0,,,,,,"",""
ball,1,14.5,Kolkata Knight Riders,AD Russell,N Rana,SM Curran,0,0,,,,,,"",""
ball,1,14.6,Kolkata Knight Riders,AD Russell,N Rana,SM Curran,6,0,,,,,,"",""
ball,1,15.1,Kolkata Knight Riders,N Rana,AD Russell,DL Chahar,0,0,,,,,,"",""
ball,1,15.2,Kolkata Knight Riders,N Rana,AD Russell,DL Chahar,1,0,,,,,,"",""
ball,1,15.3,Kolkata Knight Riders,AD Russell,N Rana,DL Chahar,0,0,,,,,,"",""
ball,1,15.4,Kolkata Knight Riders,AD Russell,N Rana,DL Chahar,1,0,,,,,,"",""
ball,1,15.5,Kolkata Knight Riders,N Rana,AD Russell,DL Chahar,0,0,,,,,,"",""
ball,1,15.6,Kolkata Knight Riders,N Rana,AD Russell,DL Chahar,0,1,1,,,,,"",""
ball,1,15.7,Kolkata Knight Riders,N Rana,AD Russell,DL Chahar,0,0,,,,,,"",""
ball,1,16.1,Kolkata Knight Riders,AD Russell,N Rana,SN Thakur,1,0,,,,,,"",""
ball,1,16.2,Kolkata Knight Riders,N Rana,AD Russell,SN Thakur,2,0,,,,,,"",""
ball,1,16.3,Kolkata Knight Riders,N Rana,AD Russell,SN Thakur,1,0,,,,,,"",""
ball,1,16.4,Kolkata Knight Riders,AD Russell,N Rana,SN Thakur,0,0,,,,,,bowled,AD Russell
ball,1,16.5,Kolkata Knight Riders,KD Karthik,N Rana,SN Thakur,1,0,,,,,,"",""
ball,1,16.6,Kolkata Knight Riders,N Rana,KD Karthik,SN Thakur,1,0,,,,,,"",""
ball,1,17.1,Kolkata Knight Riders,N Rana,KD Karthik,DL Chahar,1,0,,,,,,"",""
ball,1,17.2,Kolkata Knight Riders,KD Karthik,N Rana,DL Chahar,1,0,,,,,,"",""
ball,1,17.3,Kolkata Knight Riders,N Rana,KD Karthik,DL Chahar,4,0,,,,,,"",""
ball,1,17.4,Kolkata Knight Riders,N Rana,KD Karthik,DL Chahar,4,0,,,,,,"",""
ball,1,17.5,Kolkata Knight Riders,N Rana,KD Karthik,DL Chahar,1,0,,,,,,"",""
ball,1,17.6,Kolkata Knight Riders,KD Karthik,N Rana,DL Chahar,1,0,,,,,,"",""
ball,1,18.1,Kolkata Knight Riders,KD Karthik,N Rana,SM Curran,6,0,,,,,,"",""
ball,1,18.2,Kolkata Knight Riders,KD Karthik,N Rana,SM Curran,4,0,,,,,,"",""
ball,1,18.3,Kolkata Knight Riders,KD Karthik,N Rana,SM Curran,0,1,1,,,,,"",""
ball,1,18.4,Kolkata Knight Riders,KD Karthik,N Rana,SM Curran,2,0,,,,,,"",""
ball,1,18.5,Kolkata Knight Riders,KD Karthik,N Rana,SM Curran,1,0,,,,,,"",""
ball,1,18.6,Kolkata Knight Riders,N Rana,KD Karthik,SM Curran,1,0,,,,,,"",""
ball,1,18.7,Kolkata Knight Riders,KD Karthik,N Rana,SM Curran,4,0,,,,,,"",""
ball,1,19.1,Kolkata Knight Riders,N Rana,KD Karthik,JR Hazlewood,0,1,1,,,,,"",""
ball,1,19.2,Kolkata Knight Riders,N Rana,KD Karthik,JR Hazlewood,1,0,,,,,,"",""
ball,1,19.3,Kolkata Knight Riders,KD Karthik,N Rana,JR Hazlewood,2,0,,,,,,"",""
ball,1,19.4,Kolkata Knight Riders,KD Karthik,N Rana,JR Hazlewood,4,0,,,,,,"",""
ball,1,19.5,Kolkata Knight Riders,KD Karthik,N Rana,JR Hazlewood,0,0,,,,,,caught,KD Karthik
ball,1,19.6,Kolkata Knight Riders,SP Narine,N Rana,JR Hazlewood,0,1,,,1,,,"",""
ball,1,19.7,Kolkata Knight Riders,N Rana,SP Narine,JR Hazlewood,4,0,,,,,,"",""
ball,2,0.1,Chennai Super Kings,RD Gaikwad,F du Plessis,M Prasidh Krishna,0,0,,,,,,"",""
ball,2,0.2,Chennai Super Kings,RD Gaikwad,F du Plessis,M Prasidh Krishna,0,0,,,,,,"",""
ball,2,0.3,Chennai Super Kings,RD Gaikwad,F du Plessis,M Prasidh Krishna,4,0,,,,,,"",""
ball,2,0.4,Chennai Super Kings,RD Gaikwad,F du Plessis,M Prasidh Krishna,0,0,,,,,,"",""
ball,2,0.5,Chennai Super Kings,RD Gaikwad,F du Plessis,M Prasidh Krishna,1,0,,,,,,"",""
ball,2,0.6,Chennai Super Kings,F du Plessis,RD Gaikwad,M Prasidh Krishna,0,0,,,,,,"",""
ball,2,1.1,Chennai Super Kings,RD Gaikwad,F du Plessis,LH Ferguson,2,0,,,,,,"",""
ball,2,1.2,Chennai Super Kings,RD Gaikwad,F du Plessis,LH Ferguson,1,0,,,,,,"",""
ball,2,1.3,Chennai Super Kings,F du Plessis,RD Gaikwad,LH Ferguson,1,0,,,,,,"",""
ball,2,1.4,Chennai Super Kings,RD Gaikwad,F du Plessis,LH Ferguson,0,0,,,,,,"",""
ball,2,1.5,Chennai Super Kings,RD Gaikwad,F du Plessis,LH Ferguson,0,0,,,,,,"",""
ball,2,1.6,Chennai Super Kings,RD Gaikwad,F du Plessis,LH Ferguson,0,0,,,,,,"",""
ball,2,2.1,Chennai Super Kings,F du Plessis,RD Gaikwad,M Prasidh Krishna,4,0,,,,,,"",""
ball,2,2.2,Chennai Super Kings,F du Plessis,RD Gaikwad,M Prasidh Krishna,0,0,,,,,,"",""
ball,2,2.3,Chennai Super Kings,F du Plessis,RD Gaikwad,M Prasidh Krishna,4,0,,,,,,"",""
ball,2,2.4,Chennai Super Kings,F du Plessis,RD Gaikwad,M Prasidh Krishna,0,0,,,,,,"",""
ball,2,2.5,Chennai Super Kings,F du Plessis,RD Gaikwad,M Prasidh Krishna,1,0,,,,,,"",""
ball,2,2.6,Chennai Super Kings,RD Gaikwad,F du Plessis,M Prasidh Krishna,0,0,,,,,,"",""
ball,2,3.1,Chennai Super Kings,F du Plessis,RD Gaikwad,CV Varun,0,1,,,,1,,"",""
ball,2,3.2,Chennai Super Kings,RD Gaikwad,F du Plessis,CV Varun,1,0,,,,,,"",""
ball,2,3.3,Chennai Super Kings,F du Plessis,RD Gaikwad,CV Varun,4,0,,,,,,"",""
ball,2,3.4,Chennai Super Kings,F du Plessis,RD Gaikwad,CV Varun,4,0,,,,,,"",""
ball,2,3.5,Chennai Super Kings,F du Plessis,RD Gaikwad,CV Varun,0,0,,,,,,"",""
ball,2,3.6,Chennai Super Kings,F du Plessis,RD Gaikwad,CV Varun,0,0,,,,,,"",""
ball,2,4.1,Chennai Super Kings,RD Gaikwad,F du Plessis,SP Narine,2,0,,,,,,"",""
ball,2,4.2,Chennai Super Kings,RD Gaikwad,F du Plessis,SP Narine,4,0,,,,,,"",""
ball,2,4.3,Chennai Super Kings,RD Gaikwad,F du Plessis,SP Narine,0,0,,,,,,"",""
ball,2,4.4,Chennai Super Kings,RD Gaikwad,F du Plessis,SP Narine,6,0,,,,,,"",""
ball,2,4.5,Chennai Super Kings,RD Gaikwad,F du Plessis,SP Narine,1,0,,,,,,"",""
ball,2,4.6,Chennai Super Kings,F du Plessis,RD Gaikwad,SP Narine,1,0,,,,,,"",""
ball,2,5.1,Chennai Super Kings,F du Plessis,RD Gaikwad,LH Ferguson,4,0,,,,,,"",""
ball,2,5.2,Chennai Super Kings,F du Plessis,RD Gaikwad,LH Ferguson,1,0,,,,,,"",""
ball,2,5.3,Chennai Super Kings,RD Gaikwad,F du Plessis,LH Ferguson,1,0,,,,,,"",""
ball,2,5.4,Chennai Super Kings,F du Plessis,RD Gaikwad,LH Ferguson,4,0,,,,,,"",""
ball,2,5.5,Chennai Super Kings,F du Plessis,RD Gaikwad,LH Ferguson,0,0,,,,,,"",""
ball,2,5.6,Chennai Super Kings,F du Plessis,RD Gaikwad,LH Ferguson,0,0,,,,,,"",""
ball,2,6.1,Chennai Super Kings,RD Gaikwad,F du Plessis,SP Narine,0,0,,,,,,"",""
ball,2,6.2,Chennai Super Kings,RD Gaikwad,F du Plessis,SP Narine,6,0,,,,,,"",""
ball,2,6.3,Chennai Super Kings,RD Gaikwad,F du Plessis,SP Narine,1,0,,,,,,"",""
ball,2,6.4,Chennai Super Kings,F du Plessis,RD Gaikwad,SP Narine,1,0,,,,,,"",""
ball,2,6.5,Chennai Super Kings,RD Gaikwad,F du Plessis,SP Narine,1,0,,,,,,"",""
ball,2,6.6,Chennai Super Kings,F du Plessis,RD Gaikwad,SP Narine,2,0,,,,,,"",""
ball,2,7.1,Chennai Super Kings,RD Gaikwad,F du Plessis,CV Varun,0,0,,,,,,"",""
ball,2,7.2,Chennai Super Kings,RD Gaikwad,F du Plessis,CV Varun,1,0,,,,,,"",""
ball,2,7.3,Chennai Super Kings,F du Plessis,RD Gaikwad,CV Varun,1,0,,,,,,"",""
ball,2,7.4,Chennai Super Kings,RD Gaikwad,F du Plessis,CV Varun,1,0,,,,,,"",""
ball,2,7.5,Chennai Super Kings,F du Plessis,RD Gaikwad,CV Varun,1,0,,,,,,"",""
ball,2,7.6,Chennai Super Kings,RD Gaikwad,F du Plessis,CV Varun,1,0,,,,,,"",""
ball,2,8.1,Chennai Super Kings,RD Gaikwad,F du Plessis,AD Russell,6,0,,,,,,"",""
ball,2,8.2,Chennai Super Kings,RD Gaikwad,F du Plessis,AD Russell,0,0,,,,,,caught,RD Gaikwad
ball,2,8.3,Chennai Super Kings,MM Ali,F du Plessis,AD Russell,0,0,,,,,,"",""
ball,2,8.4,Chennai Super Kings,MM Ali,F du Plessis,AD Russell,1,0,,,,,,"",""
ball,2,8.5,Chennai Super Kings,F du Plessis,MM Ali,AD Russell,2,0,,,,,,"",""
ball,2,8.6,Chennai Super Kings,F du Plessis,MM Ali,AD Russell,1,0,,,,,,"",""
ball,2,9.1,Chennai Super Kings,F du Plessis,MM Ali,LH Ferguson,1,0,,,,,,"",""
ball,2,9.2,Chennai Super Kings,MM Ali,F du Plessis,LH Ferguson,0,0,,,,,,"",""
ball,2,9.3,Chennai Super Kings,MM Ali,F du Plessis,LH Ferguson,0,0,,,,,,"",""
ball,2,9.4,Chennai Super Kings,MM Ali,F du Plessis,LH Ferguson,0,0,,,,,,"",""
ball,2,9.5,Chennai Super Kings,MM Ali,F du Plessis,LH Ferguson,4,0,,,,,,"",""
ball,2,9.6,Chennai Super Kings,MM Ali,F du Plessis,LH Ferguson,6,0,,,,,,"",""
ball,2,10.1,Chennai Super Kings,F du Plessis,MM Ali,AD Russell,1,0,,,,,,"",""
ball,2,10.2,Chennai Super Kings,MM Ali,F du Plessis,AD Russell,4,0,,,,,,"",""
ball,2,10.3,Chennai Super Kings,MM Ali,F du Plessis,AD Russell,1,0,,,,,,"",""
ball,2,10.4,Chennai Super Kings,F du Plessis,MM Ali,AD Russell,4,0,,,,,,"",""
ball,2,10.5,Chennai Super Kings,F du Plessis,MM Ali,AD Russell,1,0,,,,,,"",""
ball,2,10.6,Chennai Super Kings,MM Ali,F du Plessis,AD Russell,1,0,,,,,,"",""
ball,2,11.1,Chennai Super Kings,MM Ali,F du Plessis,M Prasidh Krishna,1,0,,,,,,"",""
ball,2,11.2,Chennai Super Kings,F du Plessis,MM Ali,M Prasidh Krishna,0,0,,,,,,"",""
ball,2,11.3,Chennai Super Kings,F du Plessis,MM Ali,M Prasidh Krishna,0,0,,,,,,caught,F du Plessis
ball,2,11.4,Chennai Super Kings,MM Ali,AT Rayudu,M Prasidh Krishna,1,0,,,,,,"",""
ball,2,11.5,Chennai Super Kings,AT Rayudu,MM Ali,M Prasidh Krishna,1,0,,,,,,"",""
ball,2,11.6,Chennai Super Kings,MM Ali,AT Rayudu,M Prasidh Krishna,2,0,,,,,,"",""
ball,2,12.1,Chennai Super Kings,AT Rayudu,MM Ali,AD Russell,0,1,1,,,,,"",""
ball,2,12.2,Chennai Super Kings,AT Rayudu,MM Ali,AD Russell,1,0,,,,,,"",""
ball,2,12.3,Chennai Super Kings,MM Ali,AT Rayudu,AD Russell,1,0,,,,,,"",""
ball,2,12.4,Chennai Super Kings,AT Rayudu,MM Ali,AD Russell,0,0,,,,,,"",""
ball,2,12.5,Chennai Super Kings,AT Rayudu,MM Ali,AD Russell,1,0,,,,,,"",""
ball,2,12.6,Chennai Super Kings,MM Ali,AT Rayudu,AD Russell,1,0,,,,,,"",""
ball,2,12.7,Chennai Super Kings,AT Rayudu,MM Ali,AD Russell,1,0,,,,,,"",""
ball,2,13.1,Chennai Super Kings,AT Rayudu,MM Ali,CV Varun,1,0,,,,,,"",""
ball,2,13.2,Chennai Super Kings,MM Ali,AT Rayudu,CV Varun,0,0,,,,,,"",""
ball,2,13.3,Chennai Super Kings,MM Ali,AT Rayudu,CV Varun,0,0,,,,,,"",""
ball,2,13.4,Chennai Super Kings,MM Ali,AT Rayudu,CV Varun,1,0,,,,,,"",""
ball,2,13.5,Chennai Super Kings,AT Rayudu,MM Ali,CV Varun,1,0,,,,,,"",""
ball,2,13.6,Chennai Super Kings,MM Ali,AT Rayudu,CV Varun,0,0,,,,,,"",""
ball,2,14.1,Chennai Super Kings,AT Rayudu,MM Ali,SP Narine,4,0,,,,,,"",""
ball,2,14.2,Chennai Super Kings,AT Rayudu,MM Ali,SP Narine,0,0,,,,,,bowled,AT Rayudu
ball,2,14.3,Chennai Super Kings,SK Raina,MM Ali,SP Narine,4,0,,,,,,"",""
ball,2,14.4,Chennai Super Kings,SK Raina,MM Ali,SP Narine,2,0,,,,,,"",""
ball,2,14.5,Chennai Super Kings,SK Raina,MM Ali,SP Narine,1,0,,,,,,"",""
ball,2,14.6,Chennai Super Kings,MM Ali,SK Raina,SP Narine,1,0,,,,,,"",""
ball,2,15.1,Chennai Super Kings,MM Ali,SK Raina,VR Iyer,1,0,,,,,,"",""
ball,2,15.2,Chennai Super Kings,SK Raina,MM Ali,VR Iyer,1,0,,,,,,"",""
ball,2,15.3,Chennai Super Kings,MM Ali,SK Raina,VR Iyer,2,0,,,,,,"",""
ball,2,15.4,Chennai Super Kings,MM Ali,SK Raina,VR Iyer,0,0,,,,,,"",""
ball,2,15.5,Chennai Super Kings,MM Ali,SK Raina,VR Iyer,0,0,,,,,,"",""
ball,2,15.6,Chennai Super Kings,MM Ali,SK Raina,VR Iyer,1,0,,,,,,"",""
ball,2,16.1,Chennai Super Kings,MM Ali,SK Raina,LH Ferguson,1,0,,,,,,"",""
ball,2,16.2,Chennai Super Kings,SK Raina,MM Ali,LH Ferguson,0,1,,1,,,,"",""
ball,2,16.3,Chennai Super Kings,SK Raina,MM Ali,LH Ferguson,1,0,,,,,,"",""
ball,2,16.4,Chennai Super Kings,MM Ali,SK Raina,LH Ferguson,0,1,1,,,,,"",""
ball,2,16.5,Chennai Super Kings,MM Ali,SK Raina,LH Ferguson,2,0,,,,,,"",""
ball,2,16.6,Chennai Super Kings,MM Ali,SK Raina,LH Ferguson,0,0,,,,,,caught,MM Ali
ball,2,16.7,Chennai Super Kings,MS Dhoni,SK Raina,LH Ferguson,0,1,,,,1,,"",""
